Category,Sub Category,Sub Sub Category,Link,Product Link,Product,Price,Location,Total Rating,Discount,Color,Storage,Quantity Left,Product detail,Rating&Reviews(Overall),5star,4star,3star,2star,1star,Review
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/samsung-galaxy-a30s-smartphone-4gb-ram-64gb128gb-rom-malaysia-set-1-year-samsung-warranty-free-shipping-i748096488-s1667712959.html?search=1,Samsung Galaxy A30s Smartphone (4GB RAM + 64GB/128GB ROM) Malaysia Set 1 Year Samsung Warranty Free Shipping,RM709.00,Malaysia,80 Ratings,-21%,"Prism Crush White
Prism Crush Green","64GB
128GB",,"Android 9.0 (Pie)
6.4inches Super AMOLED capacitive touchscreen / 720x 1560pixels
Exynos 7904 / Octa-core (2x1.8GHz Cortex-A73& 6x1.6GHz Cortex-A53)
4GB RAM and 64GB ROM Storage
Support MicroSD, up to 1TB (dedicated slot)
Tiple Rear Camera : 25MP, f/1.7, PDAF + 8MP, f/2.2, 13mm (ultrawide) + 5 MP, f/2.2, depth sensor,LED flash, panorama, HDR
Front Camera : 16MP, f/2.0
Non-removable Li-Po4000mAh battery
Dual SIM (Nano-SIM, dual stand-by), 4G LTE
Fingerprint (under diaplsy)
Facial Unlock
Fast Charge battery charging 15W",4.7/5.0,68,5,3,1,3,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/2020-new-model-4g-lte-vivo-v15-smartphone-cheapest-in-malaysia4gb-ram-ram-64gb-rom-i1066260753-s2918916982.html?search=1,2020 NEW MODEL 4G LTE VIVO V15 SMARTPHONE (CHEAPEST IN MALAYSIA)4GB RAM RAM 64GB ROM,RM194.00,Malaysia,12 Ratings,-72%,"black
purple
blue",64GB,,"5.5''
IPS SCREEN
DUAL SIM CARDS DUAL STANDBY
4GB RAM
64GB ROM
SUPPORT WIFI /GPS
SUPPORT MP3/MP4/VIDEO/GAMES/FM
HD CAMERA
PLAYSTORE
FACEBOOK
SMART WAKE UP
FRONT CAMERA 5-6MP
REAR CAMERA 8MP
ANDROID 8.1
2800MAH BATTERY
QUAD-CORE PROCESSOR
FLASHLIGHT",3.9/5.0,6,2,2,1,1,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/my-set-xiaomi-redmi-note-9s-smartphone-6gb-ram-128gb-rom-1-year-xiaomi-malaysia-warranty-i879346616-s2166916220.html?search=1,[MY SET] Xiaomi Redmi Note 9S Smartphone (6GB RAM + 128GB ROM) 1 Year Xiaomi Malaysia Warranty,RM899.00,Selangor,316 Ratings, ,"Glacier White With Gifts
Aurora Blue With Gifts
Interstellar Grey With Gifts",128GB,2,"1 Year Xiaomi Malaysia Warranty
6.67inches FHD Dot Display screen, 107.4 cm(~84.5% screen-to-body ratio)
Qualcomm Snapdragon 720G
Quad Main Camera with48 MP, f/1.8, 26mm (wide),8MP, 5MP, 2MP
16 MP Selfie Camera
5020mAh High Capacity Battery
18W Fast Charge
Variation: 6gb Ram With 128gb Rom",4.9/5.0,287,25,3,0,1,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/free-shipping-samsung-galaxy-note-10-lite-smartphone-8gb-ram-128gb-rom-1-year-warranty-with-samsung-malaysia-i792470697-s1872818687.html?search=1,[Free Shipping] Samsung Galaxy Note 10 Lite Smartphone (8GB RAM + 128GB ROM) 1 Year Warranty with Samsung Malaysia,"RM1,899.00",Selangor,129 Ratings,-17%,"Aura Red (No Freebie)
Aura Black
Aura Glow (No Freebie)
Aura Red
Aura Glow
Aura Black (No Freebie)",128GB,,"6.7"" FHD+ (1080 x 2400)Super AMOLED Infinity-O Display
Octa Core (2.7GHz Quad + 1.8GHz Quad)
8GB RAM + 128GB Storage
micorSD up to 1TB
Rear Camera : 12MP (F1.7)+ 12MP (F2.2) + 12MP (F2.4)
Front Camera : 32MP (F2.2)
4,500mAh
Bluetooth v5.0
Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct
Dual Hybrid SIM
Accelerometer, Fingerprint, Gyro, Geomagnetic, Hall, RGB Light, Proximity
Box will be unsealed for warranty activation and quality check purposes.",4.8/5.0,118,5,2,0,4,"[{'Date': '2020-06-22', 'Time': '21:40 PM', 'Reviewer': 'by Lazada Customer', 'Comment': 'Product received in good condition. Fast delivery. ', 'Like': '0'}]"
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/ready-stock-samsung-galaxy-a30s-smartphone-4gb-ram-128gb-rom-1-year-warranty-by-samsung-malaysia-i639758279-s1872560279.html?search=1,[Ready Stock] Samsung Galaxy A30S Smartphone (4GB RAM + 128GB ROM) 1 Year Warranty by Samsung Malaysia,RM739.00,Selangor,68 Ratings,-33%,"Black
White",128GB,,"Band 4G / LTE
Dimension 158.5 x 74.7 x 7.8 mm
Processor Type Exynos 7904 (14 nm)
No of Cores Octa Core
RAM 4 GB
Internal Storage 128GB
Card Slot Yes, MicroSD up to 1TB
Display (inches) 6.4
Resolution (px) 1560 x 720 HD+ Super AMOLED
Rear Camera Triple Camera 25MP + 8MP + 5MP
Front Camera 16 MP
Operating System Android 9 (PIE)
Sim Dual SIM
Battery Capacity 4000 mAh battery with Fast battery charging 15W",4.9/5.0,65,2,0,0,1,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/xiaomi-redmi-note-7-3gb32gb-4gb128gb-original-xiaomi-malaysia-set-smartphone-6-free-gift-worth-rm99-i479034355-s3073776867.html?search=1,Xiaomi Redmi Note 7 (3GB/32GB) (4GB/128GB) Original Xiaomi Malaysia Set Smartphone + 6 Free Gift Worth RM99,RM499.00,Federal Territory of Kuala Lumpur,15 Ratings,-44%,Black,"32GB
128GB",3,"Android 9.0(Pie),MIUI 10
6.3 inches IPS LCD Capacitive touchscreen / 1080 x 2340pixels
Display Ratio 19.5:9
Qualcomm SDM660 Snapdragon 660 (14 nm)/ Octa-core (4x2.2 GHz Kryo 260 & 4x1.8 GHz Kryo 260)
3GB & 4GB RAM and 32GB & 128GB ROM Storage
Support microSD, up to 256GB (uses SIM 2 slot)
Rear Camera :Dual: 48 MP, f/1.8, 1/2"", 0.8µm, PDAF + 5 MP, f/2.4, depth sensor, HDR, panorama, Dual LEDflash
Front Camera : 13 MP, f/2.2, 1.25µm, HDR
Dual SIM (Nano-SIM, dual Stand-by), 4G LTE
Non-removable Li-Po 4000 mAh Battery
Fingerprint (rear-mounted)",5.0/5.0,15,0,0,0,0,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/ready-stock-samsung-galaxy-s20-plus-8gb-ram-128gb-rom-original-malaysia-handset-1-year-warranty-by-samsung-malaysia-samsung-galaxy-s20-i818186035-s1919510257.html?search=1,[Ready Stock] Samsung Galaxy S20 Plus (8GB RAM + 128GB ROM) Original Malaysia Handset 1 Year Warranty by Samsung Malaysia (Samsung Galaxy S20+),"RM3,228.00",Selangor,15 Ratings,-19%,"Black
Red
Grey
Blue",128GB,,"Band 4G / LTE
Dimension 161.9 x 73.7 x 7.8 mm
Processor Type Exynos 990 (7nm)
No of Cores Octa Core
RAM 8 GB
Internal Storage 128GB
Card Slot Yes, MicroSD up to 1TB
Display (inches) 6.7
Resolution (px) QHD+ 1440 x 3200 pixels
Rear Camera Quad Camera 12 MP (normal), 64 MP (telephoto), 12 MP (ultrawide), TOF 3D (depth)
Front Camera 10MP
Operating System Android 10
Sim Dual Sim Hybrid (2nd SIM or memory card slot)
Battery Capacity 4500 mAh
Warranty 1 Year by Samsung Malaysia Electronic",4.9/5.0,13,2,0,0,0,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/samsung-galaxy-a50s-smartphone-6gb-ram-128gb-rom-malaysia-set-1-year-samsung-warranty-free-shipping-i748076959-s1667846184.html?search=1,Samsung Galaxy A50s Smartphone (6GB RAM + 128GB ROM) Malaysia Set 1 Year Samsung Warranty Free Shipping,RM989.00,Malaysia,56 Ratings,-24%,"Prism Crush Green
Prism Crush White",128GB,5,"Android 9.0 (Pie)
6.4inches Super AMOLED capacitive touchscreen / 1080x 2340pixels
Exynos 9611/ Octa-core (4x2.3GHz Cortex-A73& 4x1.7GHz Cortex-A53)
6GB RAM and 128GB ROM Storage
Support MicroSD, up to 1TB (dedicated slot)
Triple Rear Camera 48MP, f/2.0 (wide), 1/2"", 0.8µm, PDAF + 8MP, f/2.2, 13mm (ultrawide) + 5 MP. f/2.2, depth sensor,LED flash, panorama, HDR
Front Camera : 32MP, f/2.0, 25mm (wide)
Non-removable Li-Po4000mAh battery
Dual SIM (Nano-SIM, dual stand-by), 4G LTE
Fingerprint (under display)
Facial Unlock
Fast battery charging 15W",4.6/5.0,45,7,1,0,3,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/exclusive-freebies-huawei-y7p-original-handphone-4gb-ram-64gb-rom-1-year-warranty-by-huawei-malaysia-i802816019-s1889502352.html?search=1,[Exclusive Freebies] HUAWEI Y7P Original Handphone (4GB RAM / 64GB ROM) 1 Year Warranty By Huawei Malaysia!!,RM579.00,Selangor,30 Ratings,-17%,"Midnight Black (No Bundle)
Aurora Blue (No Bundle)
Aurora Blue",64GB,10,"Size:6.39 inches
Colour:16.7 million colours
Type:TFT LCD (IPS)CPU:HUAWEI Kirin 710F
Octa-core Processor
4 x Cortex-A73 Based 2.2GHz + 4 x Cortex-A53 Based 1.7GHz
GPU:Mali G51-MP44GB RAM + 64GB ROMRear Camera:48MP (f/1.8 aperture) + 8MP (Ultra Wide Angle Lens, f/2.4 aperture) + 2MP (f2.4 aperture)
Front Camera:8MP, f/2.0 aperture4000mAh (Typical Value)",4.8/5.0,26,3,0,0,1,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/apple-iphone-7-plus-conditions-90-new-i820890545-s1929328555.html?search=1,Apple iphone 7 Plus Conditions 90% New,RM998.00,Malaysia,11 Ratings,-8%,"SILVER
ROSE
GOLD
JET BLACK
MATT BLACK
RED","32GB
128GB
256GB", ,"5.5 inch LED-backlit IPS LCD, capacitive touchscreen, 16M colors
iOS 10.0.1, upgradable to iOS 13.3
32GB 3GB RAM, 128GB 3GB RAM, 256GB 3GB RAM
Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer
Siri natural language commands and dictation
Non-removable Li-Ion 2900 mAh battery (11.1 Wh)
Selected colour out of stock will replace by random colour
Order will ship within one working day
For More informations 016-2099684",4.4/5.0,8,1,1,0,1,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/apple-iphone-7-i466378043-s1224126526.html?search=1,Apple iphone 7,RM598.00,Federal Territory of Kuala Lumpur,57 Ratings,-30%,"SILVER
ROSE - ONE YEAR WARRANTY
SILVER - ONE YEAR WARRANTY
MATT BLACK - ONE YEAR WARRANTY
GOLD - ONE YEAR WARRANTY
Rose
Matte Black
Gold","32GB
128GB
256GB",8,"100% Original
Second Hand
Conditions 90% New
One Month Warranty
Can Selected Extend To One Year Warranty
All Functions Working Well
Selected Colour Out Of Stock Will Replace By Random Colour
For More informations 016-2099114",4.8/5.0,45,10,2,0,0,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/apple-iphone-5-32gb16gb-conditions-good-90-as-new-100-original-i484106182-s823208645.html?search=1,Apple iphone 5 32GB/16GB Conditions Good 90% As New 100% Original,RM188.00,Malaysia,55 Ratings,-24%,"Black
White","16GB
32GB",6,"4.0 inch IPS LCD capacitive touchscreen, 16M colors
Dual-core 1.3 GHz Swift (ARM v7-based)
PowerVR SGX 543MP3 (triple-core graphics)
16/32GB, 1 GB RAM DDR2
Accelerometer, gyro, proximity, compass
Non-removable Li-Po 1440 mAh battery (5.45 Wh)
90% New (Fullset)
COnditions Good / 100% Original
Selected colour out of stock will replace by random colour
For more informations 016-2099684",4.6/5.0,47,3,1,1,3,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/redmi-note-3-conditions-90-new-i422505284-s1655608935.html?search=1,Redmi Note 3 Conditions 90% New,RM198.00,Malaysia,27 Ratings,-23%,"SILVER
GOLD
GREY","16GB
32GB",7,"5.5 inchIPS LCD capacitive touchscreen, 16M colors
Qualcomm MSM8956 Snapdragon 650
Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72)
Adreno 510
16 GB, 2 GB RAM /32 GB, 3 GB RAM
Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)
Non-removable Li-Po 4050 mAh battery
Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass
Order will send by random colour
Order will send within one working day
For more informations 016-2099684",4.3/5.0,19,2,3,1,2,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/ready-stock-xiaomi-redmi-note-9-pro-6gb-ram-128gb-rom-free-shipping-1-year-xiaomi-malaysia-warranty-i989856736-s2605460389.html?search=1,[READY STOCK] Xiaomi Redmi Note 9 Pro | 6GB RAM | 128GB ROM | Free Shipping | 1 Year Xiaomi Malaysia Warranty,"RM1,019.00",Federal Territory of Kuala Lumpur,47 Ratings,-7%,"Interstella Grey
Glacier White
Green",128GB, ,"64MP AI quad camera
30W fast charge
Qualcomm®️ Snapdragon™720G
6.67” FHD+ DotDisplay
[Pre-Order] Xiaomi Redmi Note 9 Pro (6GB+128GB)
Pre-order: delivery from 29th may onwards",4.9/5.0,45,1,0,1,0,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/huawei-nova-5t-smartphone-8gb-ram-128gb-rom-original-malaysia-set-i608666798-s1858756306.html?search=1,Huawei Nova 5T Smartphone (8GB RAM + 128GB ROM) Original Malaysia Set,"RM1,229.00",Federal Territory of Kuala Lumpur,163 Ratings,-23%,"Crush Green
Crush Blue
Midsummer Purple
Black",128GB, ,"Screen: 6.26 inches , 16.7M colors,FHD+ 2340 x 1080
48MP Five AI Cameras, AI HDR+ for Backlit Shot
CPU: HUAWEI Kirin 980 Octa-core
GPU:Mali-G76 720 MHz,GPU Turbo 3.0
Memory: 8GB RAM+128GB ROM
UI: EMUI 9.1 (Based on Android 9)
Rear Camera:48 MP (f/1.8 aperture AF) + 16 M (f/2.2 aperture FF) + 2 M (f/2.4 aperture FF) + 2 M (f/2.4 aperture FF), supports autofocus (phase focus, contrast focus).
Front Camera:32 MP (f/2.0 aperture), supports fixed focal length.
Battery:3,750 mAh (typical value)
Charging: 22.5W HUAWEI SuperCharge
NFC supported
Sensors: Ambient Light Sensor, Gyroscope, Compass, Proximity Sensor, Gravity Sensor, Hall Sensor, Fingerprint Sensor
1 Year Huawei Malaysia Warranty",4.9/5.0,146,13,2,1,1,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/realme-5i-smartphone-4gb-ram-64gb-rom-free-gifts-original-realme-malaysia-set-i775836151-s1765570058.html?search=1,realme 5i Smartphone (4GB RAM + 64GB ROM] Free Gifts Original realme Malaysia Set,RM548.00,Malaysia,83 Ratings,-31%,"Aqua Blue Package A
Forest Green Package E
Aqua Blue Package B
Forest Green Package B
Aqua Blue Package C
Forest Green Package A
Aqua Blue Package D
Forest Green Package D
Aqua Blue Package E
Forest Green Package C",64GB,,"Product Specification:
✔6.5"" inches Mini Drop Fullscreen
✔Snapdragon 665 AIE Octa-Core
✔Storage / RAM : 64GB + 4GB
✔8MP Front Camera
✔12MP+ 8MP +2MP + 2MP Rear Camera
✔5000 mAh Battery
✔Android 9.0 (Pie)",4.4/5.0,59,12,3,1,8,"[{'Date': '2020-06-22', 'Time': '18:53 PM', 'Reviewer': 'by MOHD F.', 'Comment': 'Barang sampai cepat dan dalam keadaan yang baik', 'Like': '0'}]"
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/ready-stock-huawei-y6p-original-handphone-4gb-ram-64gb-rom-1-year-warranty-by-huawei-malaysia-i1000406771-s2721640142.html?search=1,[READY STOCK] HUAWEI Y6P Original Handphone | 4GB RAM | 64GB ROM | 1 Year Warranty By Huawei Malaysia,RM489.00,Federal Territory of Kuala Lumpur,7 Ratings,-13%,"Purple
Black
Green",64GB,,"6.3 inchesHD+ 1600 x 720 PixelsMediatek MT6762R 4 x Cortex-A53 2.0 GHz + 4 x Cortex-A53 1.5 GHzEMUI 10.1 (Based on Android 10)4 GB RAM + 64 GB ROMMicro SD Card, up to 512 GBREAR 13 MP (f/1.8 aperture) + 5 MP (Wide Angle Lens, f/2.2 aperture) + 2 MP (f/2.4 aperture) , AFFRONT 8 MP, f/2.0 aperture, FF5000 mAh (typical value)",5.0/5.0,7,0,0,0,0,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/xiaomi-redmi-8-464gb-332gb-global-version-smartphone-android-90-handphone-i603672425-s1260110397.html?search=1,Xiaomi Redmi 8 4+64GB / 3+32GB [Global version] Smartphone Android 9.0 Handphone,RM479.00,Selangor,137 Ratings,-31%,"Blue
Red
Black","32GB
64GB",,"Global version
IPS LCD capacitive touchscreen, 16M colors
6.21 inches (720 x 1520 pixels)
Android 9.0 (Pie); MIUI 9
Qualcomm SDM439 Snapdragon 439 (12 nm)
Octa-core (2x2.0 GHz Cortex-A53 & 6x1.45 GHz Cortex A53)
GPU,Adreno 505
Dual SIM (Nano-SIM, dual stand-by)
microSD, up to 1 TB (dedicated slot)
Memory, 64GB 4GB RAM, 32GB 32GB RAM
Dual Camera 12MP+2MP, Front camera 8MP
Non-removable Li-Po 5000 mAh battery, Chargin 10W",4.8/5.0,123,5,7,0,2,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/original-samsung-galaxy-s10-s10-plus-snapdragon-855-free-gifts-1-year-warranty-i537224208-s1066302662.html?search=1,Original Samsung Galaxy S10 / S10+ Plus Snapdragon 855 + Free Gifts & 1 Year Warranty,"RM2,200.00",Federal Territory of Kuala Lumpur,62 Ratings, ,"S10 Blue
S10+ White
S10+ Black
S10 Pink
S10 White
S10+ Pink
S10 Black
S10+ Blue","128GB
512GB", ,"6.1"" Dynamic AMOLED Display 1440 x 3040 HDR 10+ [S10]
6.4"" Dynamic AMOLED Display 1440 x 3040 HDR 10+ [S10+]
Qualcomm Snapdragon 855 Processor
Better Performance and Battery Life than Samsung Exynos Processor
Triple Rear Camera - 12MP Main Camera, 12MP Telephoto Camera & 16MP Ultrawide Camera
Selfie Camera - 10MP Wide Camera [S10]
Selfie Camera - 10MP Wide Camera & 8MP Depth Sensor Camera [S10+]
3,400mAh Li-ion Battery [S10]
4,100mAh Li-ion Battery [S10+]
Free Screen Protector, Case & Adapter
1 Year Warranty
Service Centre in Selayang Baru
Shipping Time : 2-10 Working Days",4.9/5.0,56,5,1,0,0,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/freebies-available-huawei-y5-2019-smartphone-32gb-original-malaysia-set-i504614710-s951122272.html?search=1,Freebies Available HUAWEI Y5 2019 Smartphone 32GB Original Malaysia Set,RM369.00,Selangor,275 Ratings,-20%,"Blue
Brown
Black",32GB,2,"1 Year Huawei Malaysia Warranty
5.71 inches Screen Size
RAM: 2 GB ROM: 32 GB
Mediatek MT6761
LTE/ 4G
Rear:13 MPCamera,
Front: 5 MPCamera
EMUI 9.0
Android 9 Pie
Battery3020 mAh",4.9/5.0,256,13,3,1,2,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/lenovo-tab-m7-tb-7305x-2gb-ram-32gb-rom-original-tablet-1-year-warranty-by-lenovo-malaysia-i683524582-s1480878734.html?search=1,"Lenovo Tab M7 (TB-7305X) 2GB RAM / 32GB ROM, Original Tablet, 1 Year Warranty By Lenovo Malaysia!!",RM439.00,Selangor,83 Ratings,-12%,"Grey
Black",32GB,,"Processor: Mediatek MT8765B
Memory: 2GB RAM/ 32GB ROM
Screen Size: 7"" inch IPS Display
Connectivity: Wifi + Bluetooth 4.2 + LTE
Battery: 3500Mah
Android: 9 Pie
Camera Front/Back : 2MP
Warranty (limited): 1 Year By Lenovo",4.9/5.0,78,3,0,0,2,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/ready-stockxiaomi-redmi-note-9s6gb-ram-128gbfree-giftsxiaomi-malaysia-warranty-i933650671-s2349494762.html?search=1,[Ready Stock]🔥Xiaomi Redmi Note 9S⭐[6GB RAM 128GB]🎁Free Gifts🎁Xiaomi Malaysia Warranty,RM999.00,Malaysia,5 Ratings,-9%,"Black Package E
Blue Package E
White Package E",128GB,,"🌟1 Year Warranty by XiaoMi Malaysia🌟Specification:
✔6.67” FHD+ DotDisplay
✔64GB+4GB RAM, 128GB+6GB RAM
✔Qualcomm® Snapdragon™ 720G processor
✔Rear Camera: 48MP+8MP +5MP+2MP
✔Front Camera: 16MP
✔Battery 5020mAh (Support 18W Fast Charge)",4.6/5.0,4,0,1,0,0,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/redmi-note-2-2gb-ram-16gb-memory-original-condition-used-i776798088-s1769550070.html?search=1,REDMI NOTE 2 - 2GB RAM + 16GB MEMORY - ORIGINAL CONDITION USED,RM165.00,Malaysia,14 Ratings, , , ,8,"These products covered with 1 Month warranty on SELLER only.
1 months on Transceiver & Motherboard
1 months warranty on Accessories & Battery
1 month on LCD Screen
Warranty void if the product has been open by Third Party, no warranty coverage for Liquid Damage or Human Made Damage.",4.8/5.0,12,1,1,0,0,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/huawei-y9-prime-2019-4gb-ram128gb-rom-smartphone-free-shipping-i530784963-s1051742250.html?search=1,HUAWEI Y9 Prime 2019 4GB RAM+128GB ROM SMARTPHONE Free Shipping,RM799.00,Selangor,148 Ratings, ,"Emerald Green
Sapphire Blue
Midnight Black",128GB,3,"SIZE:Width: 77.3 mm ▏Height: 163.5 mm ▏Depth: 8.8 mm ▏Weight: about 196.8 g
COLOUR: Midnight Black ▏Emerald Green ▏Sapphire Blue
DISPLAY:Screen size: 6.59 inches ▏Screen type: TFT LCD (LTPS) ▏Screen colors: 16.7M ▏Screen resolution: 2340 x 1080 ▏Screen PPI: 391
OPERATING SYSTEM:Android 9
MEMORY:4 GB + 128 GB
CONNECTIVITY:Wi-Fi Hotspot ▏Wi-Fi Direct Bluetooth ▏USB Type-C
SENSORS:Fingerprint sensor ▏Ambient light sensor ▏Digital compass Gravity sensor ▏Gyroscope sensor
CAMERA:Front camera: 16 M FF ▏Rear camera: 16 M + 8 M + 2 M
BATTERY:4000 mAh* (Typical value)
PROCESSORS:Hisilicon Kirin 710F
LOCATION:GPS / GLONASS / AGPS",4.9/5.0,138,6,0,3,1,[]
Electronic Devices,Mobiles & Tablets,Mobiles,https://www.lazada.com.my/shop-mobiles/,https://www.lazada.com.my/products/samsung-galaxy-a71-smartphone-8gb-ram-128gb-rom-original-malaysia-set-1-year-samsung-warranty-free-shipping-i799344994-s2090600340.html?search=1,Samsung Galaxy A71 Smartphone (8GB RAM + 128GB ROM) Original Malaysia Set 1 Year Samsung Warranty Free Shipping,"RM1,598.00",Malaysia,108 Ratings,-11%,"Prism Crush Silver
Prism Crush Black
Prism Crush Blue",128GB,14,"Android 10.0; One UI 2
6.7inches Super AMOLED capacitive touchscreen / 1080x 2400pixels
Qualcomm SDM730Snapdragon 730/ Octa-core (2x2.2GHz Kryo 470 Gold& 6x1.8GHz Kryo 470 Silver)
8GB RAM and 128GB ROM Storage
Support MicroSD, up to 512GB (dedicated slot)
Quad Rear Camera 64 MP, f/1.8, 26mm (wide), 1/1.7"", 0.8µm, PDAF +12 MP, f/2.2, 12mm (ultrawide) +5 MP, f/2.4, 25mm (wide), dedicated macro camera +5 MP, f/2.2, 1/5.0"", 1.12µm, depth sensor,LED flash, panorama, HDR
Front Camera : 32 MP, f/2.2, 26mm (wide), 1/2.8"", 0.8µm
Non-removable Li-Po4500mAh battery
Dual SIM (Nano-SIM, dual stand-by), 4G LTE
Fingerprint (under display)
Fast battery charging 25W",4.9/5.0,99,7,0,1,1,[]
